Salary,Cumulative Percentage
65000,15.865464201456168
65000,15.902259458015482
65000,15.939054714574796
65000,15.97584997113411
65000,16.012645227693422
65000,16.049440484252735
65000,16.086235740812047
70000,16.125861401722076
70000,16.165487062632106
70000,16.205112723542136
70000,16.244738384452166
70000,16.284364045362196
70000,16.323989706272226
70000,16.363615367182256
70000,16.403241028092285
62000,16.43833804204117
71000,16.478529783821344
71000,16.518721525601517
71000,16.55891326738169
71000,16.599105009161864
71000,16.639296750942037
71000,16.67948849272221
71000,16.719680234502384
71000,16.759871976282557
58000,16.79270466675087
58000,16.82553735721918
58000,16.85837004768749
58000,16.8912027381558
58000,16.924035428624112
58000,16.956868119092423
58000,16.989700809560734
58000,17.022533500029045
70000,17.062159160939075
65000,17.098954417498387
50000,17.12725846100555
70000,17.16688412191558
65000,17.20367937847489
70000,17.24330503938492
65000,17.280100295944234
65000,17.316895552503546
50000,17.34519959601071
70000,17.384825256920738
65000,17.42162051348005
70000,17.46124617439008
65000,17.498041430949392
65000,17.534836687508705
500,17.535119727943776
57000,17.567386337541944
57000,17.59965294714011
57000,17.63191955673828
57000,17.664186166336446
57000,17.696452775934613
57000,17.72871938553278
57000,17.760985995130948
57000,17.793252604729116
57000,17.825519214327283
57000,17.85778582392545
57000,17.890052433523618
57000,17.922319043121785
57000,17.954585652719953
57000,17.98685226231812
57000,18.019118871916287
57000,18.051385481514455
57000,18.083652091112622
57000,18.11591870071079
57000,18.148185310308957
57000,18.180451919907124
57000,18.212718529505292
57000,18.24498513910346
57000,18.277251748701627
57000,18.309518358299794
80000,18.354804827911256
80000,18.400091297522717
80000,18.44537776713418
80000,18.49066423674564
80000,18.535950706357102
80000,18.581237175968564
80000,18.626523645580026
80000,18.671810115191487
80000,18.71709658480295
80000,18.76238305441441
80000,18.807669524025872
80000,18.852955993637334
80000,18.898242463248796
80000,18.943528932860257
80000,18.98881540247172
80000,19.03410187208318
80000,19.079388341694642
80000,19.124674811306104
80000,19.169961280917565
80000,19.215247750529027
80000,19.26053422014049
80000,19.30582068975195
65000,19.342615946311263
65000,19.379411202870575
80000,19.424697672482036
65000,19.46149292904135
65000,19.49828818560066
80000,19.543574655212122
65000,19.580369911771434
65000,19.617165168330747
80000,19.66245163794221
65000,19.69924689450152
65000,19.736042151060833
80000,19.781328620672294
65000,19.818123877231606
65000,19.85491913379092
65000,19.89171439035023
65000,19.928509646909543
65000,19.965304903468855
65000,20.002100160028167
65000,20.03889541658748
65000,20.07569067314679
65000,20.112485929706104
65000,20.149281186265416
65000,20.186076442824728
65000,20.22287169938404
65000,20.259666955943352
65000,20.296462212502664
65000,20.333257469061977
65000,20.37005272562129
65000,20.4068479821806
65000,20.443643238739913
65000,20.480438495299225
65000,20.517233751858537
65000,20.55402900841785
65000,20.59082426497716
65000,20.627619521536474
65000,20.664414778095786
65000,20.701210034655098
65000,20.73800529121441
80000,20.783291760825872
70000,20.8229174217359
70000,20.86254308264593
70000,20.90216874355596
70000,20.94179440446599
70000,20.98142006537602
70000,21.02104572628605
70000,21.06067138719608
70000,21.10029704810611
90000,21.151244326419008
70000,21.190869987329037
70000,21.230495648239067
70000,21.270121309149097
70000,21.309746970059127
70000,21.349372630969157
70000,21.388998291879187
70000,21.428623952789216
70000,21.468249613699246
70000,21.507875274609276
90000,21.558822552922173
70000,21.598448213832203
70000,21.638073874742233
70000,21.677699535652263
70000,21.717325196562292
70000,21.756950857472322
70000,21.796576518382352
70000,21.836202179292382
70000,21.875827840202412
90000,21.92677511851531
70000,21.96640077942534
70000,22.00602644033537
70000,22.0456521012454
70000,22.085277762155428
70000,22.124903423065458
70000,22.164529083975488
70000,22.204154744885518
70000,22.243780405795547
65000,22.28057566235486
75000,22.323031727615607
75000,22.365487792876355
75000,22.407943858137102
75000,22.45039992339785
75000,22.492855988658597
75000,22.535312053919345
75000,22.577768119180092
75000,22.62022418444084
75000,22.662680249701587
75000,22.705136314962335
75000,22.747592380223082
75000,22.79004844548383
75000,22.832504510744577
75000,22.874960576005325
75000,22.917416641266072
75000,22.95987270652682
75000,23.002328771787568
75000,23.044784837048315
75000,23.087240902309063
60000,23.12120575451766
60000,23.15517060672626
55000,23.18630505458414
55000,23.21743950244202
60000,23.251404354650617
60000,23.285369206859215
55000,23.316503654717096
55000,23.347638102574976
55000,23.378772550432856
55000,23.409906998290737
55000,23.441041446148617
55000,23.472175894006497
55000,23.503310341864378
55000,23.534444789722258
55000,23.56557923758014
55000,23.59671368543802
55000,23.6278481332959
55000,23.65898258115378
55000,23.69011702901166
55000,23.72125147686954
55000,23.75238592472742
55000,23.7835203725853
55000,23.81465482044318
55000,23.84578926830106
55000,23.87692371615894
55000,23.908058164016822
55000,23.939192611874702
55000,23.970327059732583
55000,24.001461507590463
55000,24.032595955448343
55000,24.063730403306224
55000,24.094864851164104
55000,24.125999299021984
55000,24.157133746879865
55000,24.188268194737745
55000,24.219402642595625
55000,24.250537090453506
55000,24.281671538311386
55000,24.312805986169266
55000,24.343940434027147
55000,24.375074881885027
55000,24.406209329742907
55000,24.437343777600788
55000,24.468478225458668
55000,24.49961267331655
55000,24.53074712117443
55000,24.56188156903231
55000,24.59301601689019
55000,24.62415046474807
90000,24.675097743060967
80000,24.72038421267243
80000,24.76567068228389
75000,24.808126747544637
45000,24.833600386701086
45000,24.859074025857534
50000,24.887378069364697
50000,24.91568211287186
50000,24.943986156379022
50000,24.972290199886185
55000,25.003424647744065
70000,25.043050308654095
70000,25.082675969564125
70000,25.122301630474155
70000,25.161927291384185
70000,25.201552952294215
70000,25.241178613204244
180000,25.343073169830035
145000,25.425154896000812
145000,25.50723662217159
180000,25.60913117879738
145000,25.691212904968157
145000,25.773294631138935
180000,25.875189187764725
145000,25.957270913935503
145000,26.03935264010628
180000,26.14124719673207
145000,26.223328922902848
145000,26.305410649073625
145000,26.387492375244403
180000,26.489386931870193
145000,26.57146865804097
145000,26.653550384211748
145000,26.735632110382525
145000,26.817713836553303
145000,26.89979556272408
160000,26.990368501947007
160000,27.080941441169934
160000,27.17151438039286
160000,27.262087319615787
160000,27.352660258838714
160000,27.44323319806164
160000,27.533806137284568
160000,27.624379076507495
160000,27.71495201573042
160000,27.80552495495335
160000,27.896097894176275
160000,27.986670833399202
160000,28.07724377262213
160000,28.167816711845056
160000,28.258389651067983
160000,28.34896259029091
160000,28.439535529513837
160000,28.530108468736763
160000,28.62068140795969
160000,28.711254347182617
160000,28.801827286405544
165000,28.895230629979185
160000,28.985803569202112
160000,29.07637650842504
160000,29.166949447647966
160000,29.257522386870892
160000,29.34809532609382
160000,29.438668265316746
160000,29.529241204539673
160000,29.6198141437626
160000,29.710387082985527
160000,29.800960022208454
160000,29.89153296143138
160000,29.982105900654307
160000,30.072678839877234
160000,30.16325177910016
165000,30.256655122673802
160000,30.34722806189673
160000,30.437801001119656
160000,30.528373940342583
160000,30.61894687956551
160000,30.709519818788436
160000,30.800092758011363
160000,30.89066569723429
160000,30.981238636457217
160000,31.071811575680144
160000,31.16238451490307
160000,31.252957454125998
160000,31.343530393348924
135000,31.419951310818266
140000,31.499202632638326
150000,31.584114763159818
150000,31.66902689368131
140000,31.74827821550137
150000,31.83319034602286
150000,31.91810247654435
150000,32.00301460706584
150000,32.08792673758734
150000,32.17283886810883
150000,32.25775099863033
150000,32.34266312915182
150000,32.42757525967332
150000,32.51248739019481
150000,32.59739952071631
150000,32.682311651237804
120000,32.750241355655
150000,32.835153486176495
125000,32.90591359494441
150000,32.9908257254659
125000,33.06158583423382
150000,33.14649796475531
125000,33.217258073523226
150000,33.30217020404472
125000,33.372930312812635
150000,33.45784244333413
110000,33.52011133904989
115000,33.58521063911637
105000,33.64464913048141
120000,33.71257883489861
120000,33.780508539315804
120000,33.848438243733
120000,33.916367948150196
95000,33.97014563081381
105000,34.02958412217885
105000,34.0890226135439
105000,34.14846110490894
105000,34.20789959627398
105000,34.267338087639025
105000,34.32677657900407
105000,34.38621507036911
105000,34.445653561734154
105000,34.5050920530992
105000,34.56453054446424
105000,34.62396903582928
105000,34.683407527194326
105000,34.74284601855937
100000,34.799454105573695
100000,34.85606219258802
100000,34.912670279602345
100000,34.96927836661667
100000,35.025886453630996
100000,35.08249454064532
100000,35.139102627659646
100000,35.19571071467397
100000,35.2523188016883
100000,35.30892688870262
105000,35.368365380067665
100000,35.42497346708199
105000,35.48441195844703
100000,35.54102004546136
105000,35.6004585368264
100000,35.65706662384073
105000,35.71650511520577
100000,35.773113202220095
105000,35.83255169358514
100000,35.88915978059946
105000,35.94859827196451
100000,36.00520635897883
105000,36.064644850343875
100000,36.1212529373582
105000,36.18069142872324
100000,36.23729951573757
105000,36.29673800710261
100000,36.35334609411694
105000,36.41278458548198
100000,36.469392672496305
105000,36.52883116386135
100000,36.58543925087567
105000,36.644877742240716
100000,36.70148582925504
105000,36.760924320620084
100000,36.81753240763441
105000,36.87697089899945
100000,36.93357898601378
100000,36.9901870730281
105000,37.049625564393146
100000,37.10623365140747
105000,37.165672142772515
100000,37.22228022978684
105000,37.28171872115188
100000,37.33832680816621
105000,37.39776529953125
100000,37.454373386545576
105000,37.51381187791062
100000,37.570419964924945
90000,37.62136724323784
90000,37.67231452155074
90000,37.723261799863636
90000,37.77420907817653
90000,37.82515635648943
90000,37.87610363480233
90000,37.927050913115224
78354,37.97140561361443
76742,38.01484779175097
99747,38.071312660305146
98568,38.12711011951343
78354,38.17146482001264
76742,38.214906998149175
99747,38.271371866703355
98568,38.32716932591164
106278,38.38733126862873
84407,38.43511245663491
102465,38.493115932994144
100425,38.54996460437828
102868,38.608196211328185
80000,38.653482680939646
90000,38.70442995925254
90000,38.75537723756544
90000,38.80632451587834
90000,38.857271794191234
90000,38.90821907250413
90000,38.95916635081703
84181,39.00681960454656
102828,39.06502856826165
100867,39.1221274473904
101733,39.179716552552684
101733,39.23730565771497
84181,39.2849589114445
102828,39.343167875159594
100867,39.40026675428834
101733,39.457855859450625
101733,39.51544496461291
84181,39.56309821834244
102828,39.621307182057535
100867,39.67840606118628
100151,39.735099626412
77766,39.779121471359566
87584,39.828701098290196
100000,39.88530918530452
90000,39.93625646361742
90000,39.987203741930315
90000,40.03815102024321
90000,40.08909829855611
90000,40.14004557686901
90000,40.190992855181904
90000,40.2419401334948
90000,40.2928874118077
90000,40.343834690120595
90000,40.39478196843349
90000,40.44572924674639
90000,40.496676525059286
90000,40.54762380337218
90000,40.59857108168508
80000,40.64385755129654
80000,40.689144020908
70000,40.72876968181804
70000,40.76839534272807
70000,40.8080210036381
70000,40.84764666454814
70000,40.88727232545817
70000,40.9268979863682
80000,40.972184455979665
70000,41.0118101168897
70000,41.05143577779973
70000,41.091061438709765
70000,41.1306870996198
70000,41.17031276052983
70000,41.209938421439865
70000,41.2495640823499
70000,41.28918974325993
70000,41.328815404169966
70000,41.36844106508
70000,41.40806672599003
70000,41.447692386900066
70000,41.4873180478101
70000,41.52694370872013
70000,41.566569369630166
70000,41.6061950305402
70000,41.64582069145023
70000,41.685446352360266
70000,41.7250720132703
70000,41.76469767418033
70000,41.804323335090366
70000,41.8439489960004
70000,41.88357465691043
80000,41.928861126521895
80000,41.974147596133356
80000,42.01943406574482
80000,42.06472053535628
80000,42.11000700496774
80000,42.1552934745792
80000,42.200579944190665
80000,42.245866413802126
80000,42.29115288341359
75000,42.33360894867433
75000,42.376065013935076
75000,42.41852107919582
75000,42.460977144456564
75000,42.50343320971731
75000,42.54588927497805
75000,42.588345340238796
75000,42.63080140549954
68000,42.669294904669286
74000,42.711184889059886
60000,42.745149741268484
70000,42.78477540217852
60000,42.818740254387116
70000,42.85836591529715
60000,42.89233076750575
70000,42.93195642841578
70000,42.971582089325814
70000,43.01120775023585
70000,43.05083341114588
70000,43.090459072055914
70000,43.13008473296595
70000,43.16971039387598
70000,43.209336054786014
70000,43.24896171569605
70000,43.28858737660608
70000,43.328213037516115
70000,43.36783869842615
85000,43.41595557238833
85000,43.46407244635051
85000,43.512189320312686
85000,43.560306194274865
85000,43.608423068237045
85000,43.656539942199224
85000,43.7046568161614
85000,43.75277369012358
85000,43.80089056408576
85000,43.84900743804794
85000,43.89712431201012
85000,43.9452411859723
85000,43.99335805993448
85000,44.04147493389666
85000,44.08959180785884
85000,44.13770868182102
85000,44.1858255557832
85000,44.233942429745376
85000,44.282059303707555
100000,44.33866739072188
100000,44.395275477736206
100000,44.45188356475053
100000,44.50849165176486
100000,44.56509973877918
100000,44.62170782579351
100000,44.67831591280783
100000,44.73492399982216
100000,44.79153208683648
100000,44.84814017385081
90000,44.899087452163705
85000,44.947204326125885
85000,44.995321200088064
85000,45.04343807405024
85000,45.09155494801242
85000,45.1396718219746
85000,45.18778869593678
85000,45.23590556989896
85000,45.28402244386114
80000,45.3293089134726
90000,45.3802561917855
90000,45.431203470098396
90000,45.48215074841129
90000,45.53309802672419
90000,45.58404530503709
90000,45.634992583349984
90000,45.68593986166288
80000,45.73122633127434
90000,45.78217360958724
90000,45.83312088790014
90000,45.884068166213034
90000,45.93501544452593
90000,45.98596272283883
90000,46.036910001151725
90000,46.08785727946462
80000,46.13314374907608
90000,46.18409102738898
90000,46.23503830570188
90000,46.285985584014774
90000,46.33693286232767
90000,46.38788014064057
90000,46.438827418953466
90000,46.48977469726636
85000,46.53789157122854
95000,46.59166925389216
95000,46.64544693655577
95000,46.699224619219386
95000,46.753002301883
95000,46.806779984546615
95000,46.86055766721023
95000,46.914335349873845
95000,46.96811303253746
95000,47.021890715201074
95000,47.07566839786469
95000,47.129446080528304
95000,47.18322376319192
95000,47.23700144585553
95000,47.29077912851915
95000,47.34455681118276
95000,47.39833449384638
70000,47.43796015475641
70000,47.477585815666444
70000,47.51721147657648
70000,47.55683713748651
70000,47.596462798396544
70000,47.63608845930658
70000,47.67571412021661
70000,47.715339781126644
70000,47.75496544203668
70000,47.79459110294671
70000,47.834216763856745
70000,47.87384242476678
70000,47.91346808567681
65000,47.95026334223613
90000,48.001210620549024
65000,48.03800587710834
100000,48.094613964122665
55000,48.125748411980545
90000,48.17669569029344
95000,48.23047337295706
95000,48.28425105562067
100000,48.340859142635
70000,48.38048480354503
100000,48.437092890559356
80000,48.48237936017082
160000,48.57295229939374
155000,48.660694834265946
155000,48.74843736913815
155000,48.83617990401036
155000,48.92392243888256
155000,49.01166497375477
155000,49.099407508626975
155000,49.18715004349918
155000,49.274892578371386
155000,49.36263511324359
155000,49.4503776481158
155000,49.538120182988
155000,49.62586271786021
155000,49.713605252732414
155000,49.80134778760462
180000,49.903242344230414
175000,50.00230649650549
180000,50.104201053131284
180000,50.20609560975708
180000,50.30799016638287
180000,50.409884723008666
180000,50.51177927963446
180000,50.613673836260254
180000,50.71556839288605
180000,50.81746294951184
175000,50.91652710178692
170000,51.01276084971128
180000,51.11465540633707
180000,51.216549962962866
180000,51.31844451958866
180000,51.420339076214454
180000,51.52223363284025
180000,51.62412818946604
180000,51.726022746091836
170000,51.822256494016194
170000,51.91849024194055
180000,52.02038479856635
180000,52.12227935519214
180000,52.224173911817935
180000,52.32606846844373
180000,52.42796302506952
180000,52.52985758169532
180000,52.63175213832111
180000,52.733646694946906
180000,52.8355412515727
180000,52.937435808198494
180000,53.03933036482429
180000,53.14122492145008
180000,53.243119478075876
180000,53.34501403470167
180000,53.446908591327464
180000,53.54880314795326
180000,53.65069770457905
180000,53.752592261204846
180000,53.85448681783064
180000,53.956381374456434
180000,54.05827593108223
180000,54.16017048770802
180000,54.262065044333816
180000,54.36395960095961
180000,54.465854157585404
175000,54.56491830986048
150000,54.649830440381976
150000,54.73474257090347
170000,54.83097631882783
150000,54.915888449349325
150000,55.00080057987082
150000,55.085712710392315
150000,55.17062484091381
150000,55.255536971435305
150000,55.3404491019568
150000,55.425361232478295
150000,55.51027336299979
150000,55.595185493521285
150000,55.68009762404278
170000,55.77633137196714
150000,55.861243502488634
155000,55.94898603736084
120000,56.016915741778035
170000,56.113149489702394
150000,56.19806162022389
155000,56.285804155096095
120000,56.35373385951329
170000,56.44996760743765
150000,56.534879737959145
155000,56.62262227283135
120000,56.690551977248546
170000,56.786785725172905
150000,56.8716978556944
155000,56.959440390566606
120000,57.0273700949838
170000,57.12360384290816
150000,57.208515973429655
155000,57.29625850830186
130000,57.369849021420485
125000,57.4406091301884
130000,57.51419964330702
125000,57.58495975207494
125000,57.65571986084285
130000,57.729310373961475
130000,57.8029008870801
130000,57.876491400198724
130000,57.95008191331735
130000,58.02367242643597
130000,58.0972629395546
125000,58.16802304832251
130000,58.241613561441135
130000,58.31520407455976
120000,58.383133778976955
130000,58.45672429209558
130000,58.5303148052142
125000,58.60107491398212
125000,58.67183502275003
130000,58.745425535868655
125000,58.81618564463657
125000,58.88694575340448
120000,58.95487545782168
130000,59.0284659709403
125000,59.09922607970822
130000,59.17281659282684
125000,59.243576701594755
130000,59.31716721471338
125000,59.38792732348129
125000,59.45868743224921
130000,59.53227794536783
125000,59.603038054135745
110000,59.665306949851505
110000,59.727575845567266
110000,59.78984474128303
110000,59.85211363699879
110000,59.91438253271455
110000,59.97665142843031
110000,60.03892032414607
110000,60.10118921986183
110000,60.16345811557759
110000,60.22572701129335
110000,60.28799590700911
110000,60.35026480272487
115000,60.41536410279135
115000,60.48046340285783
115000,60.54556270292431
115000,60.610662002990786
115000,60.675761303057264
115000,60.74086060312374
115000,60.80595990319022
115000,60.8710592032567
115000,60.93615850332318
115000,61.001257803389656
115000,61.066357103456134
115000,61.13145640352261
115000,61.19655570358909
115000,61.26165500365557
115000,61.32675430372205
115000,61.391853603788526
115000,61.456952903855004
115000,61.52205220392148
115000,61.58715150398796
115000,61.65225080405444
115000,61.71735010412092
115000,61.782449404187396
115000,61.847548704253875
115000,61.91264800432035
115000,61.97774730438683
115000,62.04284660445331
115000,62.10794590451979
115000,62.173045204586266
115000,62.238144504652745
115000,62.30324380471922
115000,62.3683431047857
115000,62.43344240485218
115000,62.49854170491866
115000,62.563641004985136
110000,62.6259099007009
115000,62.691009200767375
115000,62.756108500833854
115000,62.82120780090033
115000,62.88630710096681
115000,62.95140640103329
115000,63.01650570109977
115000,63.081605001166245
115000,63.146704301232724
115000,63.2118036012992
115000,63.27690290136568
115000,63.34200220143216
115000,63.40710150149864
115000,63.472200801565116
115000,63.537300101631594
110000,63.599568997347355
115000,63.66466829741383
115000,63.72976759748031
115000,63.79486689754679
115000,63.85996619761327
115000,63.925065497679746
95000,63.97884318034336
110000,64.04111207605912
115000,64.1062113761256
115000,64.17131067619208
115000,64.23640997625856
115000,64.30150927632504
115000,64.36660857639151
120000,64.43453828080871
132720,64.50966853389413
105725,64.56951743389003
101186,64.62679689281634
132720,64.70192714590176
105725,64.76177604589766
101186,64.81905550482398
88035,64.86889043422704
113563,64.93317627608312
99363,64.98942376958317
106662,65.04980308735439
89995,65.10074753526294
107906,65.16183105763662
108607,65.22331140270028
113065,65.28731533628303
110000,65.34958423199879
103579,65.40821832244737
88552,65.4583459156603
114290,65.52304329830898
110707,65.58571241319993
104378,65.64479880226375
110707,65.7074679171547
104378,65.76655430621852
103579,65.8251883966671
88552,65.87531598988004
114290,65.94001337252871
110707,66.00268248741966
104378,66.06176887648348
110707,66.12443799137444
104378,66.18352438043826
103579,66.24215847088684
88552,66.29228606409977
114290,66.35698344674844
91903,66.40900797695723
100358,66.46581872092307
90000,66.51676599923596
80000,66.56205246884743
80000,66.6073389384589
80000,66.65262540807036
80000,66.69791187768183
80000,66.7431983472933
80000,66.78848481690477
80000,66.83377128651624
80000,66.87905775612771
80000,66.92434422573918
80000,66.96963069535065
75000,67.0120867606114
75000,67.05454282587215
75000,67.0969988911329
75000,67.13945495639365
75000,67.1819110216544
75000,67.22436708691515
75000,67.2668231521759
75000,67.30927921743665
75000,67.3517352826974
75000,67.39419134795816
75000,67.4366474132189
75000,67.47910347847966
75000,67.52155954374041
75000,67.56401560900116
75000,67.60647167426191
75000,67.64892773952266
75000,67.69138380478341
75000,67.73383987004416
75000,67.77629593530492
75000,67.81875200056567
75000,67.86120806582642
75000,67.90366413108717
75000,67.94612019634792
75000,67.98857626160867
75000,68.03103232686942
75000,68.07348839213017
75000,68.11594445739092
75000,68.15840052265168
75000,68.20085658791243
75000,68.24331265317318
75000,68.28576871843393
75000,68.32822478369468
75000,68.37068084895543
75000,68.41313691421618
75000,68.45559297947693
75000,68.49804904473768
75000,68.54050510999843
75000,68.58296117525919
75000,68.62541724051994
75000,68.66787330578069
75000,68.71032937104144
75000,68.75278543630219
75000,68.79524150156294
75000,68.83769756682369
75000,68.88015363208444
75000,68.9226096973452
75000,68.96506576260595
90000,69.01601304091884
90000,69.06696031923173
90000,69.11790759754462
90000,69.1688548758575
90000,69.2198021541704
90000,69.27074943248329
90000,69.32169671079618
85000,69.36981358475835
85000,69.41793045872052
85000,69.46604733268269
85000,69.51416420664486
85000,69.56228108060704
85000,69.61039795456921
85000,69.65851482853138
85000,69.70663170249355
85000,69.75474857645573
85000,69.8028654504179
85000,69.85098232438007
85000,69.89909919834224
85000,69.94721607230441
85000,69.99533294626659
85000,70.04344982022876
85000,70.09156669419093
85000,70.1396835681531
77000,70.18327179515414
77000,70.22686002215518
77000,70.27044824915622
77000,70.31403647615726
77000,70.3576247031583
77000,70.40121293015933
77000,70.44480115716037
77000,70.48838938416141
95000,70.54216706682502
80000,70.58745353643648
80000,70.63274000604795
95000,70.68651768871156
80000,70.73180415832303
80000,70.7770906279345
95000,70.8308683105981
